TIME,UID,COMM,PID,TID,RET,EVENT,ARGS,CLASS
05:05:57:647427,0,polkitd,901,901,0,security_socket_connect,"sockfd: 12, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/systemd/userdb/io.systemd.DynamicUser]",0
05:05:57:648030,0,polkitd,901,901,0,security_socket_connect,"sockfd: 11, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/nscd/socket]",0
05:05:57:661546,1000,ding.js,18471,18471,0,sched_process_exec,"cmdpath: /usr/share/gnome-shell/extensions/ding@rastersoft.com/ding.js, pathname: /usr/bin/env, dev: 8388611, inode: 1442077, ctime: 1721354245418207613, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/usr/bin/env gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com -M 0 -D 0:0:1918:900:1:27:0:0:0:0], interp: /usr/bin/env, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: gnome-shell, env: <nil>",0
05:05:57:663004,1000,gjs,18471,18471,0,sched_process_exec,"cmdpath: /usr/bin/gjs, pathname: /usr/bin/gjs-console, dev: 8388611, inode: 1442193, ctime: 1721354245598176087, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com -M 0 -D 0:0:1918:900:1:27:0:0:0:0], interp: /usr/bin/gjs, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: ding.js, env: <nil>",0
05:05:57:674383,1000,gjs,18471,18471,0,security_socket_connect,"sockfd: 6, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/bus]",0
05:05:57:706128,1000,nautilus,18464,18464,15,memfd_create,"name: wayland-cursor, flags: 3",0
05:05:57:783038,1000,nautilus,18464,18464,0,security_socket_connect,"sockfd: 16, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/bus]",0
05:05:57:784046,1000,gjs,18471,18471,9,memfd_create,"name: wayland-cursor, flags: 3",0
05:05:57:785441,1000,nautilus,18464,18464,0,security_socket_connect,"sockfd: 17, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/at-spi/bus]",0
05:05:57:787704,1000,gnome-terminal-,3614,3614,17,memfd_create,"name: gdk-wayland, flags: 1",0
05:05:57:796615,0,polkitd,901,901,0,security_socket_connect,"sockfd: 12, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/systemd/userdb/io.systemd.DynamicUser]",0
05:05:57:797679,0,systemd-logind,924,924,0,fchmod,"fd: 30, mode: S_IRUSR|S_IWUSR|S_IRGRP|S_IROTH",0
05:05:57:823825,1000,gjs,18471,18471,0,security_socket_connect,"sockfd: 10, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/bus]",0
05:05:57:825021,1000,gjs,18471,18471,0,security_socket_connect,"sockfd: 11, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/at-spi/bus]",0
05:05:57:862550,1000,gjs,18471,18471,0,security_socket_connect,"sockfd: 13, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/var/run/dbus/system_bus_socket]",0
05:05:57:963262,1000,dbus-daemon,2685,2685,0,security_socket_connect,"sockfd: 102, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/systemd/journal/stdout]",0
05:05:57:963312,1000,dbus-daemon,2685,2685,0,security_socket_connect,"sockfd: 103, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/systemd/journal/stdout]",0
05:05:57:964257,1000,gvfsd-trash,2960,2960,0,security_socket_bind,"sockfd: 9, local_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/gvfsd/socket-a295J2Mn]",0
05:05:57:964756,1000,file-roller,18492,18492,0,sched_process_exec,"cmdpath: /usr/bin/file-roller, pathname: /usr/bin/file-roller, dev: 8388611, inode: 1442108, ctime: 1721354245446202708, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/usr/bin/file-roller --service], interp: /usr/bin/file-roller, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: dbus-daemon, env: <nil>",0
05:05:57:964868,1000,pool-org.gnome.,18464,18469,0,security_socket_connect,"sockfd: 20, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/gvfsd/socket-a295J2Mn]",0
05:05:57:965306,1000,gvfsd-trash,2960,2960,0,security_inode_unlink,"pathname: /gvfsd/socket-a295J2Mn, inode: 269, dev: 76, ctime: 1740737157963300323",0
05:05:57:976467,1000,gnome-shell,2895,2895,39,memfd_create,"name: mutter-shared, flags: 3",0
05:05:57:977479,1000,gnome-terminal-,3614,3614,17,memfd_create,"name: gdk-wayland, flags: 1",0
05:05:57:982944,1000,file-roller,18492,18492,0,security_socket_connect,"sockfd: 6, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/wayland-0]",0
05:05:57:983486,1000,dconf worker,18492,18494,0,security_socket_connect,"sockfd: 7, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/bus]",0
05:05:57:987055,1000,file-roller,18492,18492,9,memfd_create,"name: wayland-cursor, flags: 3",0
05:05:58:031012,1000,file-roller,18492,18492,0,security_socket_connect,"sockfd: 10, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/bus]",0
05:05:58:032396,1000,file-roller,18492,18492,0,security_socket_connect,"sockfd: 11, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/at-spi/bus]",0
05:05:58:201184,1000,nautilus,18514,18514,0,sched_process_exec,"cmdpath: /usr/bin/nautilus, pathname: /usr/bin/nautilus, dev: 8388611, inode: 1442553, ctime: 1721354246090090256, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [nautilus --version], interp: /usr/bin/nautilus, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: gjs, env: <nil>",0
05:05:58:244845,1000,nautilus,18514,18514,0,security_socket_connect,"sockfd: 5, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/bus]",0
05:05:58:259732,1000,gvfsd-trash,2960,2960,0,security_socket_bind,"sockfd: 9, local_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/gvfsd/socket-bWbivDhG]",0
05:05:58:261686,1000,nautilus,18514,18514,0,security_socket_connect,"sockfd: 7, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:/run/user/1000/gvfsd/socket-bWbivDhG]",0
05:05:58:262845,1000,gvfsd-trash,2960,2960,0,security_inode_unlink,"pathname: /gvfsd/socket-bWbivDhG, inode: 270, dev: 76, ctime: 1740737158258303303",0
05:05:58:279394,1000,nautilus,18514,18514,0,security_inode_unlink,"pathname: /home/shui/.local/share/nautilus/tags/.meta.isrunning, inode: 537158, dev: 8388611, ctime: 1740737157543296076",0
05:05:58:447140,1000,gnome-shell,2895,2895,145,memfd_create,"name: mutter-shared, flags: 3",0
05:05:58:447459,1000,gnome-shell,2895,2895,145,memfd_create,"name: mutter-shared, flags: 3",0
05:05:58:455943,1000,gjs,18471,18471,20,memfd_create,"name: gdk-wayland, flags: 1",0
05:05:59:356119,0,swapper/3,0,0,0,net_packet_dns_response,"metadata: {192.168.29.2 192.168.29.168 53 38620 17 523 any}, dns_response: [{{connectivity-check.ubuntu.com AAAA IN} [{AAAA 5 2620:2d:4000:1::97} {AAAA 5 2001:67c:1562::23} {AAAA 5 2620:2d:4000:1::22} {AAAA 5 2620:2d:4000:1::2a} {AAAA 5 2620:2d:4000:1::2b} {AAAA 5 2001:67c:1562::24} {AAAA 5 2620:2d:4000:1::23} {AAAA 5 2620:2d:4002:1::198} {AAAA 5 2620:2d:4000:1::98} {AAAA 5 2620:2d:4000:1::96} {AAAA 5 2620:2d:4002:1::197} {AAAA 5 2620:2d:4002:1::196}]}]",0
05:05:59:356883,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::97 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357006,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::23 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357052,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::22 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357101,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::2a sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357140,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::2b sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357180,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::24 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357219,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::23 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357287,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::198 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357328,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::98 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357351,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::96 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357370,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::197 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:05:59:357395,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::196 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:04:308236,0,Default,18527,18527,0,sched_process_exec,"cmdpath: /etc/gdm3/PrimeOff/Default, pathname: /usr/bin/dash, dev: 8388611, inode: 1441994, ctime: 1721354245362217420, inode_mode: 33261, interpreter_pathname: <nil>, interpreter_dev: <nil>, interpreter_inode: <nil>, interpreter_ctime: <nil>, argv: [/bin/sh /etc/gdm3/PrimeOff/Default], interp: /bin/sh, stdin_type: S_IFCHR, stdin_path: /dev/null, invoked_from_kernel: 0, prev_comm: gdm-session-wor, env: <nil>",0
05:06:05:211742,0,lxd,2293,2656,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
05:06:05:212813,0,lxd,2293,2659,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
05:06:05:223033,0,lxd,2293,2659,0,fchown,"fd: 28, owner: 0, group: 0",0
05:06:05:224727,0,lxd,2293,2659,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2279488, dev: 8388611, ctime: 1740737165222373562",0
05:06:07:890284,0,systemd-journal,354,354,0,security_inode_unlink,"pathname: /systemd/journal/streams/8:2004276, inode: 2659, dev: 25, ctime: 1740737157963300323",0
05:06:07:890439,0,systemd-journal,354,354,0,security_inode_unlink,"pathname: /systemd/journal/streams/8:2004275, inode: 2658, dev: 25, ctime: 1740737157962300312",0
05:06:07:921272,1000,nautilus,18464,18464,0,security_inode_unlink,"pathname: /home/shui/.local/share/nautilus/tags/meta.db-shm, inode: 537142, dev: 8388611, ctime: 1740737157542296066",0
05:06:07:921456,1000,nautilus,18464,18464,0,security_inode_unlink,"pathname: /home/shui/.local/share/nautilus/tags/meta.db-wal, inode: 537019, dev: 8388611, ctime: 1740737157542296066",0
05:06:07:931540,0,systemd-journal,354,354,0,security_inode_unlink,"pathname: /systemd/journal/streams/8:2005495, inode: 2655, dev: 25, ctime: 1740737157505295692",0
05:06:07:931605,0,systemd-journal,354,354,0,security_inode_unlink,"pathname: /systemd/journal/streams/8:2005494, inode: 2654, dev: 25, ctime: 1740737157505295692",0
05:06:11:692010,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:8.8.8.8 sin_port:53]",0
05:06:11:692080,0,NetworkManager,892,18532,0,net_packet_dns_request,"metadata: {192.168.29.168 8.8.8.8 42797 53 17 86 any}, dns_questions: [{connectivity-check.ubuntu.com A IN}]",0
05:06:11:692146,0,NetworkManager,892,18532,0,net_packet_dns_request,"metadata: {192.168.29.168 8.8.8.8 42797 53 17 86 any}, dns_questions: [{connectivity-check.ubuntu.com AAAA IN}]",0
05:06:11:704069,0,swapper/3,0,0,0,net_packet_dns_response,"metadata: {8.8.8.8 192.168.29.168 53 42797 17 278 any}, dns_response: [{{connectivity-check.ubuntu.com A IN} [{A 18 185.125.190.97} {A 18 185.125.190.18} {A 18 185.125.190.17} {A 18 185.125.190.96} {A 18 91.189.91.97} {A 18 91.189.91.48} {A 18 91.189.91.96} {A 18 185.125.190.49} {A 18 91.189.91.49} {A 18 185.125.190.98} {A 18 185.125.190.48} {A 18 91.189.91.98}]}]",0
05:06:11:704580,0,swapper/3,0,0,0,net_packet_dns_response,"metadata: {8.8.8.8 192.168.29.168 53 42797 17 422 any}, dns_response: [{{connectivity-check.ubuntu.com AAAA IN} [{AAAA 25 2620:2d:4000:1::97} {AAAA 25 2620:2d:4000:1::22} {AAAA 25 2620:2d:4000:1::2b} {AAAA 25 2620:2d:4002:1::196} {AAAA 25 2620:2d:4000:1::23} {AAAA 25 2620:2d:4002:1::198} {AAAA 25 2620:2d:4000:1::98} {AAAA 25 2001:67c:1562::23} {AAAA 25 2620:2d:4000:1::2a} {AAAA 25 2001:67c:1562::24} {AAAA 25 2620:2d:4002:1::197} {AAAA 25 2620:2d:4000:1::96}]}]",0
05:06:11:704707,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.97 sin_port:80]",0
05:06:11:704736,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.18 sin_port:80]",0
05:06:11:704745,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.17 sin_port:80]",0
05:06:11:704752,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.96 sin_port:80]",0
05:06:11:704773,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:91.189.91.97 sin_port:80]",0
05:06:11:704780,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:91.189.91.48 sin_port:80]",0
05:06:11:704787,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:91.189.91.96 sin_port:80]",0
05:06:11:704794,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.49 sin_port:80]",0
05:06:11:704801,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:91.189.91.49 sin_port:80]",0
05:06:11:704808,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.98 sin_port:80]",0
05:06:11:704815,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.48 sin_port:80]",0
05:06:11:704822,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:91.189.91.98 sin_port:80]",0
05:06:11:704839,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::97 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704853,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::22 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704861,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::2b sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704869,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::196 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704910,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::23 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704932,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::198 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704940,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::98 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704948,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::23 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704956,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::2a sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704977,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::24 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704985,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::197 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:704992,0,NetworkManager,892,18532,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::96 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705115,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::97 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705151,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::22 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705196,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::2b sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705236,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::196 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705261,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::23 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705281,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::198 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705300,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::98 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705338,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::23 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705377,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::2a sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705423,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2001:67c:1562::24 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705467,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4002:1::197 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:11:705508,0,NetworkManager,892,892,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_INET6 sin6_addr:2620:2d:4000:1::96 sin6_flowinfo:0 sin6_port:80 sin6_scopeid:0]",0
05:06:12:622445,0,NetworkManager,892,18533,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:8.8.8.8 sin_port:53]",0
05:06:12:622626,0,NetworkManager,892,18533,0,net_packet_dns_request,"metadata: {192.168.29.168 8.8.8.8 33187 53 17 86 any}, dns_questions: [{connectivity-check.ubuntu.com A IN}]",0
05:06:12:623024,0,NetworkManager,892,18533,0,net_packet_dns_request,"metadata: {192.168.29.168 8.8.8.8 33187 53 17 86 any}, dns_questions: [{connectivity-check.ubuntu.com AAAA IN}]",0
05:06:15:213597,0,lxd,2293,2654,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
05:06:15:214245,0,lxd,2293,2656,0,security_socket_connect,"sockfd: 28, type: SOCK_STREAM, remote_addr: map[sa_family:AF_UNIX sun_path:]",0
05:06:15:220719,0,lxd,2293,2654,0,fchown,"fd: 28, owner: 0, group: 0",0
05:06:15:222088,0,lxd,2293,2654,0,security_inode_unlink,"pathname: /var/snap/lxd/common/lxd/database/local.db-journal, inode: 2279488, dev: 8388611, ctime: 1740737175220474018",0
05:06:17:629082,0,NetworkManager,892,18533,0,security_socket_connect,"sockfd: 31, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:8.8.4.4 sin_port:53]",0
05:06:17:629353,0,NetworkManager,892,18533,0,net_packet_dns_request,"metadata: {192.168.29.168 8.8.4.4 48676 53 17 86 any}, dns_questions: [{connectivity-check.ubuntu.com A IN}]",0
05:06:17:629584,0,NetworkManager,892,18533,0,net_packet_dns_request,"metadata: {192.168.29.168 8.8.4.4 48676 53 17 86 any}, dns_questions: [{connectivity-check.ubuntu.com AAAA IN}]",0
05:06:17:893625,0,swapper/3,0,0,0,net_packet_dns_response,"metadata: {8.8.4.4 192.168.29.168 53 48676 17 278 any}, dns_response: [{{connectivity-check.ubuntu.com A IN} [{A 21 91.189.91.96} {A 21 185.125.190.96} {A 21 185.125.190.97} {A 21 185.125.190.98} {A 21 91.189.91.98} {A 21 185.125.190.18} {A 21 185.125.190.49} {A 21 91.189.91.97} {A 21 91.189.91.49} {A 21 185.125.190.48} {A 21 185.125.190.17} {A 21 91.189.91.48}]}]",0
05:06:17:893667,0,swapper/3,0,0,0,net_packet_dns_response,"metadata: {8.8.4.4 192.168.29.168 53 48676 17 422 any}, dns_response: [{{connectivity-check.ubuntu.com AAAA IN} [{AAAA 26 2620:2d:4000:1::22} {AAAA 26 2620:2d:4000:1::2b} {AAAA 26 2620:2d:4002:1::196} {AAAA 26 2620:2d:4000:1::98} {AAAA 26 2620:2d:4000:1::96} {AAAA 26 2620:2d:4002:1::197} {AAAA 26 2001:67c:1562::23} {AAAA 26 2620:2d:4000:1::2a} {AAAA 26 2001:67c:1562::24} {AAAA 26 2620:2d:4000:1::97} {AAAA 26 2620:2d:4000:1::23} {AAAA 26 2620:2d:4002:1::198}]}]",0
05:06:17:893809,0,NetworkManager,892,18533,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:91.189.91.96 sin_port:80]",0
05:06:17:893841,0,NetworkManager,892,18533,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.96 sin_port:80]",0
05:06:17:893849,0,NetworkManager,892,18533,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.97 sin_port:80]",0
05:06:17:893857,0,NetworkManager,892,18533,0,security_socket_connect,"sockfd: 30, type: SOCK_DGRAM, remote_addr: map[sa_family:AF_INET sin_addr:185.125.190.98 sin_port:80]",0
